PN_nN,PN_nP,PN_ATS8dv,PN_ATS6Z,PN_ATS7Z,PN_ATS8Z,PN_ATS6m,PN_ATS7m,PN_ATS8m,PN_ATS8v,PN_ATSC1c,PN_ATSC2c,PN_ATSC3c,PN_ATSC8c,PN_ATSC8dv,PN_ATSC1se,PN_ATSC8se,PN_ATSC1pe,PN_ATSC8pe,PN_ATSC1are,PN_ATSC8are,PN_ATSC1p,PN_ATSC1i,PN_AATSC8c,PN_MATS2c,PN_GATS5p,PN_GATS6p,PN_nBondsT,PN_C1SP1,PN_Xp-5dv,PN_Xp-6dv,PN_Xp-7dv,PN_NtsC,PN_NtN,PN_NdsN,PN_NssO,PN_NdsssP,PN_StsC,PN_SaaaC,PN_StN,PN_SdsN,PN_SssO,PN_SdsssP,PN_nHBAcc,PN_ZMIC5,PN_PEOE_VSA1,PN_SMR_VSA2,PN_SMR_VSA4,PN_SlogP_VSA4,PN_EState_VSA2,PN_EState_VSA5,PN_EState_VSA9,PN_VSA_EState3,PN_VSA_EState9,PN_MDEO-22,PN_MDEN-11,PN_n6ARing,PN_n6AHRing,PN_n10FRing,PN_n10FaRing,PN_TopoPSA(NO),PN_TopoPSA,PN_GGI8,PN_GGI10,ini_AATS6v,ini_AATS1se,ini_AATS1pe,ini_AATS1are,ini_AATS6p,ini_AATS0i,ini_AATS1i,ini_AATS2i,ini_AATS3i,ini_AATS5i,ini_AATS6i,ini_ATSC2c,ini_AATSC0c,ini_AATSC1c,ini_AATSC2c,ini_AATSC3c,ini_AATSC4c,ini_AATSC6dv,ini_AATSC4d,ini_AATSC4v,ini_AATSC1se,ini_AATSC3se,ini_AATSC1pe,ini_AATSC2pe,ini_AATSC3pe,ini_AATSC1are,ini_AATSC2are,ini_AATSC3are,ini_AATSC1i,ini_AATSC2i,ini_MATS1c,ini_MATS2c,ini_MATS4d,ini_MATS4v,ini_MATS6v,ini_MATS3se,ini_MATS1pe,ini_MATS2pe,ini_MATS1are,ini_MATS2are,ini_MATS4p,ini_MATS1i,ini_MATS2i,ini_MATS3i,ini_GATS4d,ini_GATS5Z,ini_GATS5m,ini_GATS4v,ini_GATS6v,ini_GATS4p,ini_GATS1i,ini_BCUTZ-1l,ini_BCUTm-1l,ini_BCUTse-1l,ini_BCUTpe-1l,ini_BCUTare-1l,ini_Mi,ini_NaaN,ini_SaaN,ini_GhoseFilter,ini_AMID_N,ini_piPC7,ini_naHRing,ini_n6aHRing,doi,PN_name,PN_smile,ratio(/PN),PN_tm,initiator_name,tp,dsc_rate,mol_weight,ini_smiles,PN_pre_homo,PN_pre_lumo,PN_pre_hl,ini_pre_homo,ini_pre_lumo,ini_pre_hl,pre
6,0,828.0,2616,2512,2404,9838.775753,9348.812742,9062.693956,23827.50779,-0.701423132,0.403467932,-0.889329539,0.538585592,-14.4351962,-0.283354102,0.799316652,-0.069485137,0.729303686,-0.224024019,0.886858264,-1.198472629,-13.06010041,0.005178708,0.176977588,0.976957446,1.14922771,4,4,2.353505547,1.155878224,0.650498699,4,4,0,4,0,7.897869702,0.0,36.707075,0.0,23.43844288,0.0,10,36.46393724,18.94745182,21.04756622,0.0,45.32445147,34.01378264,36.65915542,29.47123492,36.707075,0.0,0.991351614,0.433989927,0,0,0,0,157.86,157.86,0.336104812,0.222426283,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1002/pat.4773,"4,4'-(((pyrimidine-4,6-diylbis(oxy))bis(3,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3cc(Oc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)ncn3)c2)cc1C#N,10,159.0,4APN,280.0,15.0,548.123303,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-6.4405403,-3.3468595,3.0739188,-5.6183085,-3.0220132,2.5723324,279.76782932515255
6,0,1200.0,3586,3580,3465,13355.0877,13504.88966,13081.44089,34719.55043,-0.954066864,0.591720349,-0.51240263,0.041520033,-40.32922921,-0.307790281,-2.480925983,-0.124922314,-2.529064463,-0.280020307,-3.363552707,-0.843314149,-13.60065518,0.000274967,0.196864622,0.982584622,1.1045418,4,4,4.235560856,2.337368465,1.477907188,4,4,0,3,0,7.787799955,0.0,36.88747958,0.0,17.61484608,0.0,11,47.60279023,14.21058886,21.04756622,0.0,45.32445147,56.0066356,60.66367068,24.73437197,36.88747958,0.0,0.238110158,0.355627616,0,0,0,0,197.61,197.61,0.732709751,0.499553107,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1016/j.tca.2020.178749,"4,4'-(((oxybis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C#N)c(C#N)c7)cc5)C6=O)cc4C3=O)cc2)cc1C#N,11,,DDS,252.0,5.0,744.139347,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.6697206,-4.061089,2.6233468,-5.0931935,-1.8334095,3.260698,249.5403301962155
7,0,1332.0,4758,4564,4507,17538.73252,16845.51091,16690.71093,51749.8872,-0.786438304,0.310109439,-0.017594656,-0.171786447,-39.13285003,-0.062590736,-0.082626068,0.269018517,-0.274811818,0.138897336,-0.175929985,-0.637017634,-10.29591555,-0.000750159,0.114771765,0.994580878,1.059816023,4,4,5.261582833,2.791543927,1.774198708,4,4,0,4,0,8.087196071,0.0,37.1001372,0.0,24.32417249,0.0,11,59.93759267,18.94745182,21.04756622,0.0,45.32445147,11.12690298,0.0,33.89938738,37.1001372,0.0,0.391994733,0.295131172,0,0,0,0,170.75,170.75,0.704459562,0.635037241,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1016/j.polymer.2015.09.035,"4,4'-(((((6-phenyl-1,3,5-triazine-2,4-diyl)bis(4,1-phenylene))bis(oxy))bis([1,1'-biphenyl]-4',4-diyl))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nc(-c6ccccc6)nc(-c6ccc(Oc7ccc(-c8ccc(Oc9ccc(C#N)c(C#N)c9)cc8)cc7)cc6)n5)cc4)cc3)cc2)cc1C#N,5,,p_BAPS,269.0,20.0,929.2750526,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.0386753,-3.5022545,2.5619817,-5.049,-2.1042144,2.9429889,270.9302871742633
7,0,1746.0,5078,4984,5186,19088.79719,18666.03599,19527.2812,53495.84817,-1.083097176,0.553368689,-0.61010789,-0.284689438,-8.2912,-0.293690275,-2.822061501,-0.021952,-2.550288,-0.19795272,-3.49077888,-1.020624437,-15.07822586,-0.00122711,0.155828184,0.930257082,1.044930104,5,5,5.367639461,3.009336081,1.894684641,5,5,0,4,0,9.596221914,1.307484214,44.66425087,0.0,24.53605434,0.0,13,39.07227874,18.94745182,26.30945777,0.0,56.65556434,55.88238448,67.58740788,24.20934337,45.97173508,0.0,0.542722836,0.001115969,0,0,1,1,230.63,230.63,1.23818972,0.754633201,185.8332747,7.791137714,6.525357143,6.388071429,1.403512721,161.0546485,148.9671602,147.6423141,157.0715474,158.3192087,155.0599994,0.183771799,0.025909608,-0.014827358,0.004273763,-0.002405151,-0.005286362,-0.931332204,0.001846576,-0.827959006,-0.009698762,-0.013567572,-0.015450304,0.00736488,-0.023986968,-0.017989751,0.005953118,-0.024737449,0.404910414,-0.375291867,-0.572272558,0.164948954,0.003487445,-0.016383302,-0.144455033,-0.242535959,-0.164156043,0.078250215,-0.183232903,0.060634922,0.024684042,0.2603309,-0.241288112,-0.166348627,0.874352332,0.688168162,0.697192653,0.981448684,1.116787267,0.935922154,0.882145398,5.698019503,11.71036364,2.441540789,2.245642554,2.196120726,1.121577795,0,0.0,True,0.234694912,5.264631309,0,0,10.1016/j.mseb.2009.10.019,"4,4'-((((naphthalene-1,5-diylbis(oxy))bis(1,3-dioxoisoindoline-5,2-diyl))bis(3,1-phenylene))bis(oxy))diphthalonitrile compound with acetonitrile (1:1)",CC#N.N#Cc1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N(c7cccc(Oc9ccc(C#N)c(C#N)c9)c7)C8=O)cccc56)cc4C3=O)c2)cc1C#N,5,,DDE,282.0,10.0,927.2077609,Nc1ccc(Oc2ccc(N)cc2)cc1,-6.55493,-3.9792523,2.5959954,-4.527844,-1.1530185,3.3744347,277.7446643942823
4,0,456.0,1666,1560,1492,6121.50214,5804.450899,5583.975882,16662.40746,-0.307368457,0.091273444,-0.077054823,-0.157645163,-79.79861111,-0.052188812,-0.82861075,0.04476875,-1.452552778,-0.003325,-1.526211111,-0.228468055,-1.638971063,-0.002318311,0.073114251,1.089076876,1.100757581,4,4,2.139648603,1.085696968,0.648495374,4,4,0,2,0,7.945723899,0.0,36.37598753,0.0,11.61707525,0.0,6,43.17506355,9.473725908,21.04756622,0.0,45.32445147,11.12690298,0.0,30.52129213,36.37598753,0.0,0.111111111,0.476419031,0,0,0,0,113.62,113.62,0.254472159,0.239159269,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1002/pi.5328,"4,4'-Bis(3,4-dicyanophenoxy)biphenyl",N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)cc2)cc1C#N,5,,DDS,255.8,15.0,438.1116757,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.515357,-3.4769795,3.0253305,-5.0931935,-1.8334095,3.260698,256.900430569952
5,0,1764.0,7415,6302,5594,26689.95942,22567.64854,20685.67783,62466.01899,-0.570246364,-0.040440948,-0.277905298,0.228467194,163.6430696,0.013206536,-1.557670129,0.296555384,-0.032047948,0.200795162,-1.134561835,0.446606173,2.412154406,0.000727603,-0.014904421,1.10641141,1.266000083,5,5,8.953383206,5.513279679,3.764534862,5,5,0,4,0,10.618621,0.0,48.88225461,0.0,25.5555763,0.0,9,61.40008239,18.94745182,26.30945777,0.0,56.65556434,27.81725746,0.0,18.94745182,48.88225461,0.0,0.540003655,0.53291449,0,0,0,0,155.87,155.87,1.062263794,0.852790532,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1002/app.46606,"4,4'-((((((2-cyano-1,3-phenylene)bis(oxy))bis(4,1-phenylene))bis(9H-fluorene-9,9-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(C3(c4ccc(Oc5cccc(Oc6ccc(C7(c8ccc(Oc9ccc(C#N)c(C#N)c9)cc8)c8ccccc8-c8ccccc87)cc6)c5C#N)cc4)c4ccccc4-c4ccccc43)cc2)cc1C#N,3,185.0,p_BAPS,261.0,10.0,1866.0,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.0369544,-3.4064667,2.6434371,-5.049,-2.1042144,2.9429889,268.05788284821233
4,0,502.0,2090,1936,1882,7529.430479,7006.492817,6899.789757,21972.16404,-0.298135356,-0.020667449,0.031161516,0.001020591,-32.52,-0.006618333,-0.411546667,0.130548,-0.600008,0.081818667,-0.648605333,-0.187680713,-1.446176504,1e-05,-0.014830952,1.045013092,0.994540776,4,4,2.573688185,1.438920057,0.825408825,4,4,0,2,0,8.065324732,0.0,36.59413165,0.0,11.78457367,0.0,6,28.62531297,9.473725908,21.04756622,0.0,45.32445147,10.97844196,0.0,19.99750902,36.59413165,0.0,0.1,0.447056589,0,0,0,0,113.62,113.62,0.423028471,0.309560249,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1002/pola.20901,"4,4'-((propane-2,2-diylbis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(OCc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,5,195.0,p_BAPS,270.0,10.0,494.1742759,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.2505627,-3.4134655,2.8325682,-5.049,-2.1042144,2.9429889,265.18780625837826
4,0,496.0,2022,1856,1844,7296.92129,6755.7084,6838.973777,20886.62534,-0.314050845,0.096994507,-0.073590992,0.058193143,-97.81224992,-0.016564476,-0.672107435,0.11161662,-1.071844383,0.063082548,-1.158388427,-0.197974326,-1.49186627,0.000639485,0.073743704,1.068908211,1.001546188,4,4,2.445204158,1.347353993,0.782108342,4,4,0,2,0,8.008724923,0.0,36.59875723,0.0,11.76420709,0.0,6,43.02418206,9.473725908,21.04756622,0.0,45.32445147,16.54189345,0.0,19.99750902,36.59875723,0.0,0.1,0.461154062,0,0,0,0,113.62,113.62,0.411186697,0.305274972,132.1799384,7.626623765,6.331176471,6.173529412,1.058371259,158.5303135,142.6317816,146.2017179,148.8737351,160.0298904,162.5803543,0.108555413,0.023424931,-0.012952778,0.00193849,-0.000265528,-0.001179746,0.213039486,-0.017150982,-10.52150927,-0.007165258,-0.00599759,-0.011869168,0.007838236,-0.014489976,-0.012444228,0.006539092,-0.013008071,0.1951631,0.081554178,-0.552948393,0.082753263,-0.025655796,-0.198459379,0.099783332,-0.098191418,-0.126267494,0.083385329,-0.128233958,0.067383341,-0.170819161,0.143715674,0.06005548,-0.169455569,0.857851826,0.846060177,0.856654557,1.190792649,0.884114415,1.156246429,0.920476714,5.682542455,11.69378836,2.428054862,2.232039155,2.182128209,1.113366343,0,0.0,True,0.0,5.537826272,0,0,10.1177/0954008313493645,"4,4'-((propane-2,2-diylbis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,12,,BPA,306.0,10.0,480.1586259,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-6.416289,-3.4357033,2.9622993,-5.239502,-1.2422128,4.008443,296.62798659047166
6,0,2112.0,5438,6136,5209,20856.70508,24238.07352,20413.61806,44356.42307,-1.091721535,0.536109307,-0.982528483,0.491866625,164.4523183,-0.380656,8.173812,-0.339648,11.372228,-0.491354076,12.77108529,-0.459048217,-11.24388245,0.002687796,0.147472666,0.989979183,1.131041304,4,4,4.910604787,2.902564385,1.966047611,4,4,0,2,0,7.430132962,0.0,36.90445849,0.0,11.38332701,0.0,10,60.21773236,9.473725908,21.04756622,0.0,45.32445147,56.62662585,84.92913896,19.99750902,36.90445849,0.0,0.05,0.355627616,0,0,0,0,188.38,188.38,1.325302343,0.747691052,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1016/j.tca.2020.178749,"4,4'-((((perfluoropropane-2,2-diyl)bis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C#N)c(C#N)c7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1C#N,11,,DDS,251.0,5.0,878.1348517,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.7594266,-4.226017,2.5429559,-5.0931935,-1.8334095,3.260698,254.0843495531871
6,0,912.0,2883,3016,3078,10702.92442,11188.32604,11370.68007,34510.0,-0.439894547,0.130604958,-0.346407216,-0.174131314,-8.209400757,-0.08996564,-0.836729485,0.057114168,-0.938056783,-0.018648786,-1.159421074,-0.407480823,-2.946229461,-0.001102097,0.069591837,0.964997882,0.996891492,6,6,3.075720994,1.676199049,1.01170082,6,6,0,3,0,11.96160331,0.0,55.79809727,0.0,18.04704922,0.0,9,48.16114699,14.21058886,31.57134933,0.0,67.98667721,33.38070895,30.33183534,19.47248042,55.79809727,0.0,0.407162642,1.041716925,0,0,0,0,170.43,170.43,0.582514487,0.309254158,197.6383874,7.842527259,6.556896296,6.382333333,1.490295274,157.1182875,143.3288835,144.7968192,152.300181,153.7488469,152.8854227,0.165237913,0.022269787,-0.011446249,0.001921371,-0.001527235,0.00333306,0.588491606,-0.024373915,0.689034538,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.513981072,0.086277029,-0.038656434,0.013653808,-0.079584263,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.007181173,0.149302427,-0.165515813,-0.12163623,1.099137931,0.922645115,0.940875874,0.953768137,1.090800135,1.034197215,0.924914799,5.698390475,11.71057449,2.437073338,2.234506121,2.17671481,1.107685582,0,0.0,True,0.11374624,6.629363253,0,0,10.1002/slct.201600304,"4,4'-((5-(4-(3,4-dicyanophenoxy)phenethyl)-1,3-phenylene)bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(CCc3cc(Oc4ccc(C#N)c(C#N)c4)cc(Oc4ccc(C#N)c(C#N)c4)c3)cc2)cc1C#N,3,,m_BAPS,230.0,10.0,608.1596885,Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)cc2)c1,-6.6876388,-3.618083,3.0427284,-5.1080737,-2.0812035,3.0253086,240.23756482079855
4,0,662.0,2230,2216,2162,8270.221818,8202.514666,7997.731816,24868.33438,-0.302570644,0.015771997,-0.026642075,-0.051962104,30.28125,-0.052188812,-0.213901875,0.04476875,0.0581625,-0.003325,-0.085416667,-0.228468055,-1.638971063,-0.000455808,0.012452273,0.944669398,1.069913968,4,4,2.244457224,1.144552396,0.681136728,4,4,0,2,0,7.991150927,0.0,36.91155599,0.0,12.16545993,0.0,6,43.17506355,9.473725908,21.04756622,0.0,45.32445147,22.25380597,12.13273414,19.99750902,36.91155599,0.0,0.2,0.552965316,0,0,0,0,113.62,113.62,0.475686571,0.206305479,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1016/j.polymer.2021.123814,"4,4'-([1,1'-biphenyl]-2,2'-diylbis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(C#N)c(C#N)c2)cc1C#N,5,,DDS,249.7,10.0,438.1116757,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.616813,-3.3240688,3.2686918,-5.0931935,-1.8334095,3.260698,252.68223208652174
6,0,1200.0,3586,3580,3465,13355.0877,13504.88966,13081.44089,34719.55043,-0.954066864,0.591720349,-0.51240263,0.041520033,-40.32922921,-0.307790281,-2.480925983,-0.124922314,-2.529064463,-0.280020307,-3.363552707,-0.843314149,-13.60065518,0.000274967,0.196864622,0.982584622,1.1045418,4,4,4.235560856,2.337368465,1.477907188,4,4,0,3,0,7.787799955,0.0,36.88747958,0.0,17.61484608,0.0,11,47.60279023,14.21058886,21.04756622,0.0,45.32445147,56.0066356,60.66367068,24.73437197,36.88747958,0.0,0.238110158,0.355627616,0,0,0,0,197.61,197.61,0.732709751,0.499553107,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1016/j.tca.2020.178749,"4,4'-(((oxybis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C#N)c(C#N)c7)cc5)C6=O)cc4C3=O)cc2)cc1C#N,11,,DDS,288.0,20.0,744.139347,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.6697206,-4.061089,2.6233468,-5.0931935,-1.8334095,3.260698,289.7686827596585
4,0,422.0,1394,1348,1262,5222.553791,5026.57343,4735.540684,13318.92501,-0.292256578,0.086047146,-0.248116814,-0.169044764,-12.51523546,-0.09290533,-0.528903402,-0.011162327,-0.562970637,-0.065099169,-0.746907479,-0.368439432,-2.761491298,-0.002914565,0.073054381,0.999657566,1.092760402,4,4,1.523947551,0.737548772,0.404482866,4,4,0,2,0,7.821564004,0.0,36.17876888,0.0,11.48839655,0.0,6,35.77289379,9.473725908,21.04756622,0.0,45.32445147,22.25380597,24.26546827,30.52129213,36.17876888,0.0,0.25,0.577328273,0,0,0,0,113.62,113.62,0.254472159,0.156718702,179.7994577,7.865786364,6.595295455,6.457,1.247751576,161.3119384,146.8107161,149.4408399,157.9475622,162.7939166,162.1916687,0.134338645,0.032335039,-0.0192547,0.001815387,0.002244803,-0.003415037,-0.407886732,0.008080808,-3.22115192,-0.012840925,-0.005029553,-0.018312822,0.011096936,-0.01156068,-0.020805184,0.013396752,-0.009950658,0.125772893,-0.236739792,-0.595474773,0.05614303,0.013397129,-0.066112556,-0.034413735,-0.052123133,-0.133072458,0.080637299,-0.139405105,0.089764914,-0.05233376,0.085475952,-0.160889668,-0.058861471,0.912200957,0.780802591,0.782517719,1.045866899,0.955118212,1.007528522,1.081046044,5.693346296,11.70471614,2.438610242,2.242594223,2.192730592,1.122776848,0,0.0,True,0.169772751,5.424399205,0,0,10.1016/j.polymertesting.2020.106753,"4,4'-(1,3-phenylenebis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)cc1C#N,9,,TCP,270.0,5.0,362.0803756,O=C1NC(Cc2ccc(O)cc2)C(=O)NC1Cc1ccc(O)cc1,-6.6849365,-3.5789404,3.0801883,-5.3844094,-1.4937785,3.8963249,269.1837982165574
