smiles,gas,dsrate,loss,td
Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C)c(NC(=O)c6ccc7c(c6)C(=O)N(c6cc(-n8c(=O)c9cc%10c(=O)n(-c%11ccc(C)c(NC(=O)c%12ccc%13c(c%12)C(=O)OC%13=O)c%11)c(=O)c%10cc9c8=O)ccc6C)C7=O)c5)c(=O)c4cc3c2=O)cc1N,air,10,50,532
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,N2,10,0,275
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,N2,10,10,322
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,N2,10,25,415
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,N2,10,50,515
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,air,10,0,265
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,air,10,10,315
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,air,10,25,402
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6cccc(C(=O)Cl)c6)C4)C5=O)cc3C2=O)C1,air,10,50,500
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,0,281
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,10,460
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,25,552
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,50,589
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,0,360
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,10,465
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,25,515
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,50,525
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,0,285
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,10,439
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,25,550
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,50,600
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,0,285
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,10,450
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,25,522
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8cccc(C(=O)Cl)c8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,50,532
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,0,282
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,10,450
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,25,556
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,50,596
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,0,280
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,10,445
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,25,522
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,50,530
C[SiH](C)C,air,5,5,266
C[SiH](C)C,N2,5,5,585
C[SiH](C)O,N2,4,0,350
C[SiH](C)O,N2,4,20,455
C[SiH](C)O,air,4,5,175
C[SiH](C)O,air,4,20,369
C[SiH](C)O,air,4,70,550
CCC[SiH](C)O,N2,10,10,415
CCC[SiH](C)O,air,10,10,385
C[SiH](C)c1ccc([Si](C)(C)O[Si](C)(C)O[Si](C)(C)O)cc1,N2,15,10,500
C[SiH](C)c1ccc([Si](C)(C)O)cc1,air,10,5,411
c1ccc([SiH2]c2ccccc2)cc1,N2,10,0,390
C[SiH2]O,N2,20,5,392.59
C/C=C/C[SiH](C)C,N2,5,90,425
C/C=C/C[SiH](CCCOc1ccc(-c2ccccc2)cc1)c1ccccc1,N2,5,0,421
C/C=C/C[SiH](CCCOc1ccc(-c2ccccc2)cc1)c1ccccc1,N2,5,50,470
C/C=C/C[SiH](CCCOc1ccccc1)c1ccccc1,N2,5,0,415
C/C=C/C[SiH](CCCOc1ccccc1)c1ccccc1,N2,5,50,475
C/C=C/C[SiH](C)CCCOc1ccc2ccccc2c1,N2,5,0,430
C/C=C/C[SiH](C)CCCOc1ccc2ccccc2c1,N2,5,50,465
C/C=C/C[SiH](C)CCCOc1ccc(-c2ccccc2)cc1,N2,5,0,417
C/C=C/C[SiH](C)CCCOc1ccc(-c2ccccc2)cc1,N2,5,50,455
C/C=C/C[SiH](C)CCCOc1ccccc1,N2,5,0,412
C/C=C/C[SiH](C)CCCOc1ccccc1,N2,5,50,440
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,0,340
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,10,482
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,25,558
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,50,592
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,0,310
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,10,468
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,25,519
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8cccc(C(=O)Cl)c8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,50,528
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,N2,10,0,300
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,N2,10,10,462
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,N2,10,25,575
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,N2,10,50,612
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,air,10,0,302
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,air,10,10,450
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,air,10,25,520
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)c1,air,10,50,540
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,N2,10,0,345
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,N2,10,10,488
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,N2,10,25,548
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,N2,10,50,570
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,air,10,0,350
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,air,10,10,472
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,air,10,25,495
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6cccc(C(=O)Cl)c6)c4)C5=O)cc3C2=O)cc1N,air,10,50,500
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,N2,10,0,275
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,N2,10,10,310
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,N2,10,25,332
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,N2,10,50,425
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,air,10,0,270
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,air,10,10,310
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,air,10,25,330
NCC1CCCC(CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(CC4CCCC(CNC(=O)c6ccc(C(=O)Cl)cc6)C4)C5=O)cc3C2=O)C1,air,10,50,400
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,N2,10,0,292
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,N2,10,10,325
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,N2,10,25,348
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,N2,10,50,585
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,air,10,0,290
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,air,10,10,325
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,air,10,25,355
Nc1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)c1,air,10,50,538
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,0,282
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,10,338
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,25,412
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,50,582
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,0,270
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,10,328
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,25,435
Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,50,525
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,0,285
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,10,346
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,25,525
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,N2,10,50,570
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,0,285
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,10,385
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,25,492
Nc1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(NC(=O)c8ccc(C(=O)Cl)cc8)c7)c5)C6=O)cc4C3=O)c2)c1,air,10,50,498
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,0,280
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,10,350
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,25,480
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,50,595
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,0,280
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,10,350
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,25,482
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,50,542
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,0,305
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,10,390
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,25,530
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,N2,10,50,582
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,0,282
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,10,405
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,25,508
Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(NC(=O)c8ccc(C(=O)Cl)cc8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,air,10,50,520
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)cc1N,N2,10,0,305
Cc1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C)c(NC(=O)c6ccc(C(=O)Cl)cc6)c4)C5=O)cc3C2=O)cc1N,N2,10,10,459
